Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
34,7/13/12,74.02,3.224,2691.41,20.2,16.91,806.44,3029,130.683,9.285,FALSE
34,7/20/12,77.7,3.263,2732.08,98,5.98,743.47,2456.79,130.7012903,9.285,FALSE
34,7/27/12,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,FALSE
34,8/3/12,78.93,3.374,9386.73,45,37.88,4384.73,4169.76,130.737871,9.285,FALSE
34,8/10/12,78.26,3.476,9297.06,12,8.3,4250.64,2103.48,130.7561613,9.285,FALSE
34,8/17/12,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,FALSE
34,8/24/12,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,FALSE
34,8/31/12,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,FALSE
34,9/7/12,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,TRUE
34,9/14/12,64.28,3.706,4855.31,NA,11.31,832.14,5118.55,130.9776667,9.285,FALSE
34,9/21/12,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,FALSE
34,9/28/12,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,FALSE
34,10/5/12,65.41,3.62,2716.1,NA,6.03,1648.8,3539.71,131.0756667,8.839,FALSE
34,10/12/12,59.94,3.603,2254.65,NA,29.82,524.12,7604.92,131.1083333,8.839,FALSE
34,10/19/12,58.47,3.61,725.01,NA,9.18,370.91,2907.57,131.1499677,8.839,FALSE
34,10/26/12,57.95,3.514,1151.88,68.01,3,392.12,1468.81,131.1930968,8.839,FALSE
34,11/2/12,50.91,3.404,3189.15,2375.99,31.62,1270.88,2705.65,131.2362258,8.839,FALSE
34,11/9/12,52.98,3.337,3011.99,3814.03,19.4,882.67,5821.12,131.2793548,8.839,FALSE
34,11/16/12,40.26,3.271,6950.26,443.71,57.16,623.39,2367.9,131.3258,8.839,FALSE
34,11/23/12,46.08,3.233,251.45,0.01,59304.51,191.86,3460.87,131.3766667,8.839,TRUE
34,11/30/12,43.03,3.24,575.87,NA,6149.44,26.46,3347.77,131.4275333,8.839,FALSE
34,12/7/12,46.37,3.227,4905.35,NA,286.34,902.13,6699,131.4784,8.839,FALSE
34,12/14/12,35.16,3.193,2034.86,NA,49,133.65,1960.05,131.537,8.839,FALSE
34,12/21/12,32.38,3.112,2025.54,NA,74.17,58.72,1181.09,131.642,8.839,FALSE
34,12/28/12,31.68,3.125,6560.15,16765.26,72.76,61.13,1259.63,131.747,8.839,TRUE
35,1/6/12,35.8,3.422,5956.88,13987.28,24.73,1685.24,6269.59,140.6461359,8.744,FALSE
35,1/13/12,41.3,3.513,2428.51,7532.95,2.28,413.26,3750.02,140.7048214,8.744,FALSE
35,1/20/12,30.35,3.533,2498.37,4413.52,5.46,618.55,2393.77,140.8086118,8.744,FALSE
35,1/27/12,36.96,3.567,2798.44,2928.52,1.46,446,9008.25,140.9124021,8.744,FALSE
35,2/3/12,42.52,3.617,62567.6,3718.52,41.68,40201.38,4130.12,141.0161924,8.744,FALSE
35,2/10/12,37.86,3.64,11865.12,4373.03,23.69,11941.36,8357.61,141.1199827,8.744,TRUE
35,2/17/12,37.24,3.695,20207.59,7982.96,2.64,9522.98,10733.96,141.2140357,8.744,FALSE
35,2/24/12,41.74,3.739,10463.9,6749.11,NA,5146.87,4553.22,141.3007857,8.744,FALSE
35,3/2/12,40.07,3.816,31880.88,1775.2,84.02,26264.78,1609.25,141.3875357,8.744,FALSE
35,3/9/12,44.32,3.848,16514.65,344.55,68.3,2596.73,2245.26,141.4742857,8.744,FALSE
35,3/16/12,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,8.744,FALSE
35,3/23/12,57.3,3.9,25204.95,107.69,0.25,8359.06,5252.73,141.6269332,8.744,FALSE
35,3/30/12,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,8.744,FALSE
35,4/6/12,48.73,3.996,9093.04,NA,10.27,2383.68,4858.77,141.7712396,8.876,FALSE
35,4/13/12,52.22,4.044,4697.48,4222.33,10.5,1903.35,1156.1,141.8433929,8.876,FALSE
35,4/20/12,62.62,4.027,2095.31,4447.75,6.05,149.91,2504.7,141.9015262,8.876,FALSE
35,4/27/12,52.33,4.004,6477.02,1050.49,7.43,1123.9,1681.46,141.9596595,8.876,FALSE
35,5/4/12,53.68,3.951,13647.64,NA,9.87,6114.76,4853.52,142.0177929,8.876,FALSE
35,5/11/12,58.97,3.889,12297.04,NA,10.76,1040,2355.67,142.0759262,8.876,FALSE
35,5/18/12,65.15,3.848,8475.44,NA,2.87,2133.81,2904.46,142.0970115,8.876,FALSE
35,5/25/12,64.77,3.798,8708.2,NA,296.24,1676.8,2399.15,142.1032776,8.876,FALSE
35,6/1/12,73.4,3.742,12469.08,NA,9.66,3040.28,5859.48,142.1095438,8.876,FALSE
35,6/8/12,64.05,3.689,6984.56,44,287.97,851.39,5482.29,142.1158099,8.876,FALSE
35,6/15/12,69.52,3.62,4983.83,6.8,1.04,2545.67,1991.41,142.1292548,8.876,FALSE
35,6/22/12,73.23,3.564,5984,32.8,0.57,528.54,2636.77,142.1606464,8.876,FALSE
35,6/29/12,73.94,3.506,11690.61,-7.6,NA,3457.25,5129.74,142.1920381,8.876,FALSE
35,7/6/12,82.08,3.475,7808.9,7,47.5,6948.28,6443.45,142.2234298,8.839,FALSE
35,7/13/12,78.95,3.523,3516.15,NA,0.15,1749.8,1430.23,142.2548214,8.839,FALSE
35,7/20/12,78.64,3.567,3934.52,NA,25.9,934.49,3512.52,142.2337569,8.839,FALSE
35,7/27/12,76.01,3.647,5446.22,NA,10.88,6221.18,2764.62,142.2126924,8.839,FALSE
35,8/3/12,75.22,3.654,35956.75,NA,11.63,21249.14,2079.74,142.1916279,8.839,FALSE
35,8/10/12,78.44,3.722,9664.78,NA,63.72,2523.61,2076.6,142.1705634,8.839,FALSE
35,8/17/12,76.51,3.807,3038.67,NA,NA,1401.93,2672.55,142.2157385,8.839,FALSE
35,8/24/12,72.93,3.834,5726.77,NA,57.08,5332.71,4133.91,142.3105933,8.839,FALSE
35,8/31/12,75,3.867,17617.15,NA,94.08,6324.67,3173.73,142.4054482,8.839,FALSE
35,9/7/12,76,3.911,11678.32,NA,53.35,1976.76,8415.89,142.500303,8.839,TRUE
35,9/14/12,68.72,3.948,8915.4,NA,16.27,1564.94,7400.92,142.5938833,8.839,FALSE
35,9/21/12,66.1,4.038,6982.1,87.37,6,2085.94,9129.21,142.6798167,8.839,FALSE
35,9/28/12,64.92,3.997,20867.96,42.64,3.22,5895.05,3810.27,142.76575,8.839,FALSE
35,10/5/12,64.5,3.985,6855.08,NA,3.66,2468.47,2737.33,142.8516833,8.665,FALSE
35,10/12/12,55.4,4,1524.37,NA,5.33,558.26,6097.45,142.9376167,8.665,FALSE
35,10/19/12,56.53,3.969,2694.71,NA,4.98,526.09,2051.88,142.8633629,8.665,FALSE
35,10/26/12,58.99,3.882,6221.06,42.48,103,273.9,996.79,142.7624113,8.665,FALSE
35,11/2/12,54.44,3.787,9427.41,3322.67,31.3,3119.64,1982.11,142.6614597,8.665,FALSE
35,11/9/12,41.06,3.771,17908.37,15471.05,34.52,5265.54,3391.48,142.5605081,8.665,FALSE
35,11/16/12,46.66,3.75,26644.24,2042.09,51.8,1199.87,3364.14,142.4928071,8.665,FALSE
35,11/23/12,43.63,3.748,1667.99,0.03,86476.66,767.2,176.28,142.4694405,8.665,TRUE
35,11/30/12,38.95,3.729,4571.65,0.01,6399.56,140.84,8504.85,142.4460738,8.665,FALSE
35,12/7/12,44.13,3.688,8321.83,NA,238,3715.06,15317.62,142.4227071,8.665,FALSE
35,12/14/12,43.87,3.637,5606.15,NA,88,292.38,6927.98,142.411735,8.665,FALSE
35,12/21/12,43.65,3.577,4222.06,270.76,16590.92,277.15,8946.15,142.4751302,8.665,FALSE
35,12/28/12,36.05,3.563,16517.47,25386.59,103.38,75.21,5831.36,142.5385253,8.665,TRUE
36,1/6/12,57.18,3.129,5.92,2257.39,2.86,NA,1024.9,218.4062876,7.244,FALSE
36,1/13/12,56.28,3.254,15.85,1402.86,7.04,NA,858.31,218.5823389,7.244,FALSE
36,1/20/12,58.9,3.275,318.15,294.59,1.98,NA,589.99,218.6755292,7.244,FALSE
36,1/27/12,62.73,3.313,35.96,17.03,0.44,NA,381.04,218.7687195,7.244,FALSE
36,2/3/12,61.33,3.421,1786.27,1.5,2.62,2.5,1373.38,218.8619099,7.244,FALSE
36,2/10/12,54.49,3.462,810.75,5.5,3.82,NA,699.9,218.9551002,7.244,TRUE
36,2/17/12,54.38,3.503,377.29,417.07,0.44,NA,537.36,219.1148297,7.244,FALSE
36,2/24/12,62.21,3.55,90.73,171.14,NA,NA,872.76,219.3244636,7.244,FALSE
36,3/2/12,64.54,3.619,512.15,0.02,NA,NA,2359.78,219.5340975,7.244,FALSE
36,3/9/12,63.19,3.647,258.89,1.5,0.99,NA,1835.63,219.7437314,7.244,FALSE
36,3/16/12,67.48,3.779,93.51,1.5,0.34,NA,612.83,219.8956335,7.244,FALSE
36,3/23/12,69.18,3.845,98.84,NA,1.7,NA,1382.01,219.9705599,7.244,FALSE
36,3/30/12,70.48,3.891,40.28,0.5,NA,NA,440.54,220.0454862,7.244,FALSE
36,4/6/12,73.95,3.934,375.2,NA,NA,12.41,1398.67,220.1204125,6.989,FALSE
36,4/13/12,72.54,3.919,85.47,651.77,NA,NA,487.07,220.1953389,6.989,FALSE
36,4/20/12,70.87,3.918,177.77,317.91,NA,231.31,1473.96,220.2483937,6.989,FALSE
36,4/27/12,70.06,3.888,252.98,36.03,NA,NA,6621.24,220.3014485,6.989,FALSE
36,5/4/12,77.17,3.835,621.82,NA,NA,18.38,1191.47,220.3545033,6.989,FALSE
36,5/11/12,76.55,3.764,475.61,NA,NA,NA,818.06,220.4075581,6.989,FALSE
36,5/18/12,73.7,3.713,367.23,NA,NA,NA,1704.18,220.4252149,6.989,FALSE
36,5/25/12,78.94,3.636,517.28,NA,NA,0.92,1767.58,220.4287124,6.989,FALSE
36,6/1/12,80.74,3.567,187.88,NA,NA,4.02,1674.5,220.4322099,6.989,FALSE
36,6/8/12,81.5,3.513,226.87,NA,NA,5,597.68,220.4357073,6.989,FALSE
36,6/15/12,82.15,3.407,945.96,NA,NA,NA,2709.66,220.4494148,6.989,FALSE
36,6/22/12,80.4,3.358,318.51,NA,NA,NA,1805.33,220.4886472,6.989,FALSE
36,6/29/12,86.68,3.273,1169.41,NA,NA,NA,2549.31,220.5278796,6.989,FALSE
36,7/6/12,81.52,3.232,249.73,NA,0.04,NA,659.16,220.567112,6.623,FALSE
36,7/13/12,78.15,3.245,769.5,NA,0.01,NA,1530.69,220.6063444,6.623,FALSE
36,7/20/12,81.76,3.301,38.04,NA,NA,NA,886.99,220.6148749,6.623,FALSE
36,7/27/12,84,3.392,144.59,NA,NA,NA,1545.26,220.6234054,6.623,FALSE
36,8/3/12,85.56,3.404,243.47,NA,2.4,64.47,1077.74,220.6319358,6.623,FALSE
36,8/10/12,84.41,3.49,25.14,NA,NA,1.98,1638.93,220.6404663,6.623,FALSE
36,8/17/12,85.89,3.571,442.05,NA,NA,NA,1381.39,220.7199609,6.623,FALSE
36,8/24/12,81.26,3.574,196.4,NA,NA,NA,1012.91,220.8526787,6.623,FALSE
36,8/31/12,84.79,3.608,156.18,NA,NA,NA,329.61,220.9853964,6.623,FALSE
36,9/7/12,84.19,3.697,463.27,NA,1.75,NA,2480.2,221.1181142,6.623,TRUE
36,9/14/12,78.16,3.692,788.5,NA,1.05,3.44,1591.72,221.2601207,6.623,FALSE
36,9/21/12,75.98,3.709,53.1,NA,NA,NA,1532.27,221.4578604,6.623,FALSE
36,9/28/12,79.49,3.66,205,NA,NA,NA,1939.92,221.6556,6.623,FALSE
36,10/5/12,73.57,3.611,211.09,NA,NA,NA,1007.44,221.8533396,6.228,FALSE
36,10/12/12,71.28,3.576,32.28,NA,NA,NA,1312.73,222.0510793,6.228,FALSE
36,10/19/12,74.06,3.57,29.01,NA,NA,NA,632.1,222.0951719,6.228,FALSE
36,10/26/12,74.39,3.494,463.05,1.74,NA,NA,795.76,222.1136566,6.228,FALSE
36,11/2/12,62.44,3.388,373.78,769.74,NA,NA,403.39,222.1321414,6.228,FALSE
36,11/9/12,68.58,3.313,-16.93,850.05,NA,NA,733.24,222.1506262,6.228,FALSE
36,11/16/12,60.71,3.243,1069.73,21.2,NA,NA,1161.04,222.1817339,6.228,FALSE
36,11/23/12,60.96,3.21,31.77,NA,2.98,NA,417.71,222.2296722,6.228,TRUE
36,11/30/12,59.43,3.212,315.68,NA,NA,5.67,1590.32,222.2776106,6.228,FALSE
36,12/7/12,68.04,3.204,-772.21,NA,NA,NA,692.1,222.3255489,6.228,FALSE
36,12/14/12,56.66,3.176,109.79,NA,NA,NA,525.58,222.3838038,6.228,FALSE
36,12/21/12,63.08,3.092,85.11,NA,NA,NA,415.96,222.5039579,6.228,FALSE
36,12/28/12,55.73,3.12,644.41,1340.37,NA,79.8,540,222.624112,6.228,TRUE
37,1/6/12,57.18,3.157,250.83,1348.24,48.05,NA,1151.33,218.4062876,7.244,FALSE
37,1/13/12,56.28,3.261,1534.85,581.46,31.07,NA,820.26,218.5823389,7.244,FALSE
37,1/20/12,58.9,3.268,366.42,313.91,27.94,NA,344.84,218.6755292,7.244,FALSE
37,1/27/12,62.73,3.29,186.28,27.75,33,NA,323.83,218.7687195,7.244,FALSE
37,2/3/12,61.33,3.36,1416.62,11.62,93.34,132.22,1757.37,218.8619099,7.244,FALSE
37,2/10/12,54.49,3.409,264.34,3,40.01,NA,2147.95,218.9551002,7.244,TRUE
37,2/17/12,54.38,3.51,1173.99,593.1,2.86,NA,1372.2,219.1148297,7.244,FALSE
37,2/24/12,62.21,3.555,141.18,282.22,NA,NA,739.65,219.3244636,7.244,FALSE
37,3/2/12,64.54,3.63,892.47,18.92,2.9,NA,3369.86,219.5340975,7.244,FALSE
37,3/9/12,63.19,3.669,1024.83,2,10.7,NA,2304.93,219.7437314,7.244,FALSE
37,3/16/12,67.48,3.734,109.13,4.5,2.38,NA,563.61,219.8956335,7.244,FALSE
37,3/23/12,69.18,3.787,460.73,NA,0.68,NA,1560.28,219.9705599,7.244,FALSE
37,3/30/12,70.48,3.845,41.95,0.5,NA,NA,619.87,220.0454862,7.244,FALSE
37,4/6/12,73.95,3.891,16.33,NA,24.05,NA,2119.5,220.1204125,6.989,FALSE
37,4/13/12,72.54,3.891,303.63,621.72,1.9,NA,2429.1,220.1953389,6.989,FALSE
37,4/20/12,70.87,3.877,125,32.57,6.3,NA,3201.88,220.2483937,6.989,FALSE
37,4/27/12,70.06,3.814,259.23,NA,7.58,NA,861.14,220.3014485,6.989,FALSE
37,5/4/12,77.17,3.749,276.27,NA,14.9,NA,671.64,220.3545033,6.989,FALSE
37,5/11/12,76.55,3.688,333.98,NA,0.7,NA,1500.11,220.4075581,6.989,FALSE
37,5/18/12,73.7,3.63,391.4,NA,NA,NA,1697.98,220.4252149,6.989,FALSE
37,5/25/12,78.94,3.561,NA,NA,NA,NA,706.18,220.4287124,6.989,FALSE
37,6/1/12,80.74,3.501,57.81,NA,NA,NA,1268.73,220.4322099,6.989,FALSE
37,6/8/12,81.5,3.452,349.22,NA,14.4,NA,769.34,220.4357073,6.989,FALSE
37,6/15/12,82.15,3.393,255.38,NA,4.51,NA,3027.4,220.4494148,6.989,FALSE
37,6/22/12,80.4,3.346,277.33,NA,NA,NA,1269.26,220.4886472,6.989,FALSE
37,6/29/12,86.68,3.286,165.32,NA,NA,NA,1989.84,220.5278796,6.989,FALSE
37,7/6/12,81.52,3.227,259.87,NA,9.27,NA,1155.93,220.567112,6.623,FALSE
37,7/13/12,78.15,3.256,170.2,NA,1.23,NA,1270.54,220.6063444,6.623,FALSE
37,7/20/12,81.76,3.311,67.7,NA,3.97,NA,1634.33,220.6148749,6.623,FALSE
37,7/27/12,84,3.407,22.21,NA,0.93,NA,705.33,220.6234054,6.623,FALSE
37,8/3/12,85.56,3.417,NA,NA,17.58,NA,683.58,220.6319358,6.623,FALSE
37,8/10/12,84.41,3.494,509.88,NA,23.22,25.74,3183.91,220.6404663,6.623,FALSE
37,8/17/12,85.89,3.571,170.08,NA,13.16,NA,792.21,220.7199609,6.623,FALSE
37,8/24/12,81.26,3.62,247.17,NA,23.9,NA,2285.83,220.8526787,6.623,FALSE
37,8/31/12,84.79,3.638,NA,NA,12.12,NA,540.98,220.9853964,6.623,FALSE
37,9/7/12,84.19,3.73,319.93,NA,251.31,354.73,2145.98,221.1181142,6.623,TRUE
37,9/14/12,78.16,3.717,740.77,NA,32.02,123.04,1617.03,221.2601207,6.623,FALSE
37,9/21/12,75.98,3.721,241.47,NA,NA,NA,2143.91,221.4578604,6.623,FALSE
37,9/28/12,79.49,3.666,59.61,NA,NA,NA,722.92,221.6556,6.623,FALSE
37,10/5/12,73.57,3.617,126.94,NA,2.02,NA,1451.99,221.8533396,6.228,FALSE
37,10/12/12,71.28,3.601,32.97,NA,4.92,NA,2083.7,222.0510793,6.228,FALSE
37,10/19/12,74.06,3.594,121.25,NA,6.6,NA,888.9,222.0951719,6.228,FALSE
37,10/26/12,74.39,3.506,19.54,5.22,1.55,NA,1891.77,222.1136566,6.228,FALSE
37,11/2/12,62.44,3.386,74.74,293.84,17.5,NA,798.26,222.1321414,6.228,FALSE
37,11/9/12,68.58,3.314,450.11,679.91,1.29,NA,892.4,222.1506262,6.228,FALSE
37,11/16/12,60.71,3.252,412.15,3.36,15.84,NA,1249.82,222.1817339,6.228,FALSE
37,11/23/12,60.96,3.211,12.99,NA,6.34,NA,114.25,222.2296722,6.228,TRUE
37,11/30/12,59.43,3.207,274.14,NA,NA,13.86,856.38,222.2776106,6.228,FALSE
37,12/7/12,68.04,3.198,235.43,NA,14.5,NA,829.18,222.3255489,6.228,FALSE
37,12/14/12,56.66,3.168,480.96,NA,9,1.89,1088.08,222.3838038,6.228,FALSE
37,12/21/12,63.08,3.098,953.39,NA,50.87,NA,633.11,222.5039579,6.228,FALSE
37,12/28/12,55.73,3.108,571.86,1339.38,18.43,1.56,1271.03,222.624112,6.228,TRUE
38,1/6/12,50.43,3.599,9.61,2765.45,56.96,NA,560.58,130.1575161,12.187,FALSE
38,1/13/12,48.07,3.657,1129.45,125.33,31.85,NA,1101.74,130.244,12.187,FALSE
38,1/20/12,46.2,3.66,465.73,17.03,28.02,NA,1397.31,130.2792258,12.187,FALSE
38,1/27/12,50.43,3.675,24.1,4.47,29.12,NA,2271.88,130.3144516,12.187,FALSE
38,2/3/12,50.58,3.702,2428.47,6.57,52.66,161.71,2606.06,130.3496774,12.187,FALSE
38,2/10/12,52.27,3.722,518.25,11.21,37.01,3.97,1200.97,130.3849032,12.187,TRUE
38,2/17/12,51.8,3.781,647.57,580.69,5.72,2,2761.19,130.4546207,12.187,FALSE
38,2/24/12,53.13,3.95,102.49,328.86,NA,2.86,2435.31,130.5502069,12.187,FALSE
38,3/2/12,52.27,4.178,1895.3,5.9,3.93,68.88,3186.15,130.6457931,12.187,FALSE
38,3/9/12,54.54,4.25,425.97,1.8,NA,25.6,1751.92,130.7413793,12.187,FALSE
38,3/16/12,64.44,4.273,480.19,0.5,1.02,NA,1158.07,130.8261935,12.187,FALSE
38,3/23/12,56.26,4.038,301.53,NA,2.04,NA,1599.86,130.8966452,12.187,FALSE
38,3/30/12,64.36,4.294,212.26,0.5,NA,28.77,1121.52,130.9670968,12.187,FALSE
38,4/6/12,64.05,4.121,24.75,NA,10.47,NA,1495.97,131.0375484,11.627,FALSE
38,4/13/12,64.28,4.254,59.68,696.42,12.37,17.82,1410.31,131.108,11.627,FALSE
38,4/20/12,66.73,4.222,1307.69,5.67,5.6,140.87,1255.59,131.1173333,11.627,FALSE
38,4/27/12,77.99,4.193,439.84,NA,2.83,NA,1244.18,131.1266667,11.627,FALSE
38,5/4/12,76.03,4.171,84.67,NA,13.06,NA,2346.63,131.136,11.627,FALSE
38,5/11/12,77.27,4.186,930.96,NA,3.2,NA,2105.16,131.1453333,11.627,FALSE
38,5/18/12,84.51,4.11,219.38,NA,NA,NA,1472.86,131.0983226,11.627,FALSE
38,5/25/12,83.84,4.293,452.9,NA,0.5,NA,1668.88,131.0287742,11.627,FALSE
38,6/1/12,78.11,4.277,65.36,NA,0.6,NA,886.6,130.9592258,11.627,FALSE
38,6/8/12,84.83,4.103,491.31,NA,11.8,NA,1999.19,130.8896774,11.627,FALSE
38,6/15/12,85.94,4.144,635.42,NA,0.13,NA,1800.18,130.8295333,11.627,FALSE
38,6/22/12,91.61,4.014,576,NA,NA,NA,2241.95,130.7929,11.627,FALSE
38,6/29/12,90.47,3.875,350.56,NA,NA,26.87,1447.29,130.7562667,11.627,FALSE
38,7/6/12,89.13,3.765,404.49,NA,4.05,NA,1132.08,130.7196333,10.926,FALSE
38,7/13/12,95.61,3.723,609.49,NA,2.05,NA,752.29,130.683,10.926,FALSE
38,7/20/12,85.53,3.726,75.04,NA,0.19,NA,1281.95,130.7012903,10.926,FALSE
38,7/27/12,93.47,3.769,0.27,NA,NA,NA,1622.77,130.7195806,10.926,FALSE
38,8/3/12,88.16,3.76,525.42,NA,16.93,49.05,1689.86,130.737871,10.926,FALSE
38,8/10/12,95.91,3.811,193.46,NA,4.78,45.18,1781.51,130.7561613,10.926,FALSE
38,8/17/12,94.87,4.002,244.09,NA,5.14,11.22,2519.9,130.7909677,10.926,FALSE
38,8/24/12,85.32,4.055,301.06,NA,40,0.78,1424.7,130.8381613,10.926,FALSE
38,8/31/12,89.78,4.093,489.03,NA,28.64,334.12,1760.26,130.8853548,10.926,FALSE
38,9/7/12,88.52,4.124,524.4,NA,147.32,5.88,2457.97,130.9325484,10.926,TRUE
38,9/14/12,83.64,4.133,1047.05,NA,15.47,NA,2276.08,130.9776667,10.926,FALSE
38,9/21/12,82.97,4.125,192.78,NA,NA,1.5,2251.8,131.0103333,10.926,FALSE
38,9/28/12,81.22,3.966,201.62,NA,NA,29.21,802.5,131.043,10.926,FALSE
38,10/5/12,81.61,3.966,266.02,NA,6,NA,1830.67,131.0756667,10.199,FALSE
38,10/12/12,71.74,4.468,202.43,NA,8.66,0.22,700.92,131.1083333,10.199,FALSE
38,10/19/12,68.66,4.449,314.73,NA,9.24,NA,388.28,131.1499677,10.199,FALSE
38,10/26/12,65.95,4.301,148.32,6.73,3.05,NA,344.78,131.1930968,10.199,FALSE
38,11/2/12,63.22,4.099,139.06,245.48,9.95,NA,1014.35,131.2362258,10.199,FALSE
38,11/9/12,65.31,3.951,478.58,860.47,1,0.78,1159.7,131.2793548,10.199,FALSE
38,11/16/12,49.39,3.834,805.64,NA,179.64,0.22,1520.87,131.3258,10.199,FALSE
38,11/23/12,58.07,3.759,20.24,NA,4.1,NA,694.05,131.3766667,10.199,TRUE
38,11/30/12,57.03,3.581,213.32,NA,NA,0.63,1462.35,131.4275333,10.199,FALSE
38,12/7/12,57.83,3.668,68.01,NA,2,NA,966.79,131.4784,10.199,FALSE
38,12/14/12,49.74,3.467,457.66,NA,0.28,NA,743.15,131.537,10.199,FALSE
38,12/21/12,42.83,3.393,962.45,NA,5.77,NA,1743.96,131.642,10.199,FALSE
38,12/28/12,43.35,3.48,1328.51,1297.28,-0.73,41.34,774.32,131.747,10.199,TRUE
39,1/6/12,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244,FALSE
39,1/13/12,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244,FALSE
39,1/20/12,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244,FALSE
39,1/27/12,60.65,3.29,1119.34,2578.64,82.5,4,1647.3,218.7687195,7.244,FALSE
39,2/3/12,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244,FALSE
39,2/10/12,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244,TRUE
39,2/17/12,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244,FALSE
39,2/24/12,61.1,3.555,7826.68,6839.78,2,983.61,10296.01,219.3244636,7.244,FALSE
39,3/2/12,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244,FALSE
39,3/9/12,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244,FALSE
39,3/16/12,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244,FALSE
39,3/23/12,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244,FALSE
39,3/30/12,69.11,3.845,8547.51,93.82,NA,998.98,15532.43,220.0454862,7.244,FALSE
39,4/6/12,73.49,3.891,9057.89,NA,46.4,3572.95,15694.32,220.1204125,6.989,FALSE
39,4/13/12,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989,FALSE
39,4/20/12,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989,FALSE
39,4/27/12,69.11,3.814,5821.79,NA,-0.2,164.58,8663.37,220.3014485,6.989,FALSE
39,5/4/12,77.15,3.749,15959.12,NA,30.12,3483.71,12856.15,220.3545033,6.989,FALSE
39,5/11/12,75.52,3.688,8891.08,NA,8.34,4182.79,3506.41,220.4075581,6.989,FALSE
39,5/18/12,72.36,3.63,6962.99,NA,7,2166.87,18547.03,220.4252149,6.989,FALSE
39,5/25/12,78.31,3.561,10926.02,NA,967.95,1983.54,6579.15,220.4287124,6.989,FALSE
39,6/1/12,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989,FALSE
39,6/8/12,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989,FALSE
39,6/15/12,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989,FALSE
39,6/22/12,79.84,3.346,7354.18,244,0.99,2788.54,53212.72,220.4886472,6.989,FALSE
39,6/29/12,85.72,3.286,4579.58,238.8,NA,725.41,85851.87,220.5278796,6.989,FALSE
39,7/6/12,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623,FALSE
39,7/13/12,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623,FALSE
39,7/20/12,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623,FALSE
39,7/27/12,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623,FALSE
39,8/3/12,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623,FALSE
39,8/10/12,83.47,3.494,13884.35,122,112.9,4259.15,10223.2,220.6404663,6.623,FALSE
39,8/17/12,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623,FALSE
39,8/24/12,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623,FALSE
39,8/31/12,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623,FALSE
39,9/7/12,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623,TRUE
39,9/14/12,76.71,3.717,9997.12,4,67.58,1208.44,18054.35,221.2601207,6.623,FALSE
39,9/21/12,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623,FALSE
39,9/28/12,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623,FALSE
