Store,Dept,Date,Weekly_Sales,IsHoliday
36,98,25/05/2012,6751.98,FALSE
37,98,25/05/2012,5598.54,FALSE
38,98,25/05/2012,4365.42,FALSE
39,98,25/05/2012,10575.42,FALSE
40,98,25/05/2012,6392.46,FALSE
41,98,25/05/2012,10641.62,FALSE
42,98,25/05/2012,5975.45,FALSE
43,98,25/05/2012,8179.45,FALSE
44,98,25/05/2012,3579.25,FALSE
45,98,25/05/2012,795.94,FALSE
31,99,25/05/2012,0.01,FALSE
41,99,25/05/2012,32.43,FALSE
1,1,26/10/2012,27390.81,FALSE
2,1,26/10/2012,41615.24,FALSE
3,1,26/10/2012,11351.24,FALSE
4,1,26/10/2012,57046.29,FALSE
5,1,26/10/2012,12774.47,FALSE
6,1,26/10/2012,30579.35,FALSE
7,1,26/10/2012,10983.79,FALSE
8,1,26/10/2012,21737.93,FALSE
9,1,26/10/2012,20194.31,FALSE
10,1,26/10/2012,58409.83,FALSE
11,1,26/10/2012,23746.39,FALSE
12,1,26/10/2012,25883.95,FALSE
13,1,26/10/2012,73165.41,FALSE
14,1,26/10/2012,48143.51,FALSE
15,1,26/10/2012,21677.69,FALSE
16,1,26/10/2012,13400.65,FALSE
17,1,26/10/2012,39668.71,FALSE
18,1,26/10/2012,35198.5,FALSE
19,1,26/10/2012,33686.67,FALSE
20,1,26/10/2012,55623.24,FALSE
21,1,26/10/2012,17417.37,FALSE
22,1,26/10/2012,38973,FALSE
23,1,26/10/2012,57391.58,FALSE
24,1,26/10/2012,26287.58,FALSE
25,1,26/10/2012,35637.21,FALSE
26,1,26/10/2012,23949.13,FALSE
27,1,26/10/2012,52612.95,FALSE
28,1,26/10/2012,23731.03,FALSE
29,1,26/10/2012,22637.67,FALSE
30,1,26/10/2012,12863.85,FALSE
31,1,26/10/2012,22652.14,FALSE
32,1,26/10/2012,40245.23,FALSE
33,1,26/10/2012,3210.15,FALSE
34,1,26/10/2012,25051.36,FALSE
35,1,26/10/2012,25693.46,FALSE
36,1,26/10/2012,2832.48,FALSE
37,1,26/10/2012,16728.53,FALSE
38,1,26/10/2012,9241.43,FALSE
39,1,26/10/2012,47633.95,FALSE
40,1,26/10/2012,24689.25,FALSE
41,1,26/10/2012,39498.1,FALSE
42,1,26/10/2012,13237.19,FALSE
43,1,26/10/2012,10452.71,FALSE
44,1,26/10/2012,13117.6,FALSE
45,1,26/10/2012,27117.16,FALSE
1,2,26/10/2012,43134.88,FALSE
2,2,26/10/2012,62475.44,FALSE
3,2,26/10/2012,18894.7,FALSE
4,2,26/10/2012,93534.21,FALSE
5,2,26/10/2012,11523.89,FALSE
6,2,26/10/2012,46877.87,FALSE
7,2,26/10/2012,19764.51,FALSE
8,2,26/10/2012,33040.14,FALSE
9,2,26/10/2012,24859.9,FALSE
10,2,26/10/2012,101458.77,FALSE
11,2,26/10/2012,49926.25,FALSE
12,2,26/10/2012,73961.07,FALSE
13,2,26/10/2012,71889.05,FALSE
14,2,26/10/2012,61378.96,FALSE
15,2,26/10/2012,23280.58,FALSE
16,2,26/10/2012,20163.06,FALSE
17,2,26/10/2012,43451.19,FALSE
18,2,26/10/2012,61082.86,FALSE
19,2,26/10/2012,46788.18,FALSE
20,2,26/10/2012,71738.18,FALSE
21,2,26/10/2012,45086.05,FALSE
22,2,26/10/2012,51685.86,FALSE
23,2,26/10/2012,66410.81,FALSE
24,2,26/10/2012,38496.62,FALSE
25,2,26/10/2012,34201.23,FALSE
26,2,26/10/2012,26726.13,FALSE
27,2,26/10/2012,76929.73,FALSE
28,2,26/10/2012,50532.41,FALSE
29,2,26/10/2012,26070.1,FALSE
30,2,26/10/2012,12919.04,FALSE
31,2,26/10/2012,58208.08,FALSE
32,2,26/10/2012,53135.12,FALSE
33,2,26/10/2012,8218.23,FALSE
34,2,26/10/2012,31785.25,FALSE
35,2,26/10/2012,46016.07,FALSE
36,2,26/10/2012,11811.88,FALSE
37,2,26/10/2012,17280.84,FALSE
38,2,26/10/2012,12395.34,FALSE
39,2,26/10/2012,71474.75,FALSE
40,2,26/10/2012,24220.81,FALSE
41,2,26/10/2012,47645.15,FALSE
42,2,26/10/2012,15833.01,FALSE
43,2,26/10/2012,18899.79,FALSE
44,2,26/10/2012,10631.3,FALSE
45,2,26/10/2012,36074.86,FALSE
1,3,26/10/2012,9350.9,FALSE
2,3,26/10/2012,10731.67,FALSE
3,3,26/10/2012,4730.72,FALSE
4,3,26/10/2012,12439.1,FALSE
5,3,26/10/2012,3459.89,FALSE
6,3,26/10/2012,11131.34,FALSE
7,3,26/10/2012,6861.92,FALSE
8,3,26/10/2012,7342.71,FALSE
9,3,26/10/2012,5918.55,FALSE
10,3,26/10/2012,20447.3,FALSE
11,3,26/10/2012,9984.61,FALSE
12,3,26/10/2012,10252.99,FALSE
13,3,26/10/2012,18176.94,FALSE
14,3,26/10/2012,8796.57,FALSE
15,3,26/10/2012,7029.96,FALSE
16,3,26/10/2012,5770.47,FALSE
17,3,26/10/2012,13287.22,FALSE
18,3,26/10/2012,9929.02,FALSE
19,3,26/10/2012,11691.02,FALSE
20,3,26/10/2012,10885.25,FALSE
21,3,26/10/2012,8472.29,FALSE
22,3,26/10/2012,7737.38,FALSE
23,3,26/10/2012,12668.32,FALSE
24,3,26/10/2012,7733.14,FALSE
25,3,26/10/2012,7727.57,FALSE
26,3,26/10/2012,5584.94,FALSE
27,3,26/10/2012,12431.35,FALSE
28,3,26/10/2012,8104.09,FALSE
29,3,26/10/2012,6541.84,FALSE
30,3,26/10/2012,628.68,FALSE
31,3,26/10/2012,7066.53,FALSE
32,3,26/10/2012,11839.77,FALSE
33,3,26/10/2012,213.02,FALSE
34,3,26/10/2012,5715.89,FALSE
35,3,26/10/2012,8319.5,FALSE
36,3,26/10/2012,344.46,FALSE
37,3,26/10/2012,1204.36,FALSE
38,3,26/10/2012,485.84,FALSE
39,3,26/10/2012,11457.46,FALSE
40,3,26/10/2012,4998.45,FALSE
41,3,26/10/2012,11582.4,FALSE
42,3,26/10/2012,689.74,FALSE
43,3,26/10/2012,968.42,FALSE
44,3,26/10/2012,572.63,FALSE
45,3,26/10/2012,6726.03,FALSE
1,4,26/10/2012,36292.6,FALSE
2,4,26/10/2012,46098.84,FALSE
3,4,26/10/2012,8459.82,FALSE
4,4,26/10/2012,57973.13,FALSE
5,4,26/10/2012,10036.57,FALSE
6,4,26/10/2012,31369.59,FALSE
7,4,26/10/2012,12634.41,FALSE
8,4,26/10/2012,21285.75,FALSE
9,4,26/10/2012,18553.19,FALSE
10,4,26/10/2012,44849.91,FALSE
11,4,26/10/2012,25043.74,FALSE
12,4,26/10/2012,25702.59,FALSE
13,4,26/10/2012,43265.8,FALSE
14,4,26/10/2012,43258.67,FALSE
15,4,26/10/2012,12911.03,FALSE
16,4,26/10/2012,13124.69,FALSE
17,4,26/10/2012,25525.37,FALSE
18,4,26/10/2012,30371.8,FALSE
19,4,26/10/2012,27783.22,FALSE
20,4,26/10/2012,49009.46,FALSE
21,4,26/10/2012,16549.33,FALSE
22,4,26/10/2012,37655.25,FALSE
23,4,26/10/2012,28017.74,FALSE
24,4,26/10/2012,28764.29,FALSE
25,4,26/10/2012,20031.95,FALSE
26,4,26/10/2012,24704.77,FALSE
27,4,26/10/2012,43600.31,FALSE
28,4,26/10/2012,26239.54,FALSE
29,4,26/10/2012,16512.89,FALSE
30,4,26/10/2012,12908.33,FALSE
31,4,26/10/2012,33445.26,FALSE
32,4,26/10/2012,28346.49,FALSE
33,4,26/10/2012,6218.49,FALSE
34,4,26/10/2012,20716.55,FALSE
35,4,26/10/2012,19932.02,FALSE
36,4,26/10/2012,8051.92,FALSE
37,4,26/10/2012,17600.74,FALSE
38,4,26/10/2012,11307.39,FALSE
39,4,26/10/2012,47179.95,FALSE
40,4,26/10/2012,23462.71,FALSE
41,4,26/10/2012,32699.78,FALSE
42,4,26/10/2012,14585.63,FALSE
43,4,26/10/2012,15885.89,FALSE
44,4,26/10/2012,8440.09,FALSE
45,4,26/10/2012,24627.94,FALSE
1,5,26/10/2012,25846.94,FALSE
2,5,26/10/2012,30891.9,FALSE
3,5,26/10/2012,15307.6,FALSE
4,5,26/10/2012,46483.6,FALSE
5,5,26/10/2012,6342.69,FALSE
6,5,26/10/2012,29279.52,FALSE
7,5,26/10/2012,12047.8,FALSE
8,5,26/10/2012,22937.37,FALSE
9,5,26/10/2012,21424.9,FALSE
10,5,26/10/2012,51926.77,FALSE
11,5,26/10/2012,38746.01,FALSE
12,5,26/10/2012,23771.22,FALSE
13,5,26/10/2012,46964.71,FALSE
14,5,26/10/2012,33972.05,FALSE
15,5,26/10/2012,15384.19,FALSE
16,5,26/10/2012,9557.94,FALSE
17,5,26/10/2012,23929.17,FALSE
18,5,26/10/2012,21466.31,FALSE
19,5,26/10/2012,25760.45,FALSE
20,5,26/10/2012,43753.95,FALSE
21,5,26/10/2012,14560.82,FALSE
22,5,26/10/2012,22700.1,FALSE
23,5,26/10/2012,35125.5,FALSE
24,5,26/10/2012,22751.75,FALSE
25,5,26/10/2012,10425.7,FALSE
26,5,26/10/2012,16452.91,FALSE
27,5,26/10/2012,25572.59,FALSE
28,5,26/10/2012,22406.18,FALSE
29,5,26/10/2012,10328.06,FALSE
30,5,26/10/2012,464.32,FALSE
31,5,26/10/2012,16614.57,FALSE
32,5,26/10/2012,20783.62,FALSE
33,5,26/10/2012,90,FALSE
34,5,26/10/2012,18541.14,FALSE
35,5,26/10/2012,19590.53,FALSE
36,5,26/10/2012,280.46,FALSE
37,5,26/10/2012,842.79,FALSE
38,5,26/10/2012,372.2,FALSE
39,5,26/10/2012,24117.99,FALSE
40,5,26/10/2012,14285.09,FALSE
41,5,26/10/2012,26750.82,FALSE
42,5,26/10/2012,775.92,FALSE
43,5,26/10/2012,700.52,FALSE
44,5,26/10/2012,1059.55,FALSE
45,5,26/10/2012,13256.59,FALSE
1,6,26/10/2012,4032.5,FALSE
2,6,26/10/2012,5253.54,FALSE
3,6,26/10/2012,1435.94,FALSE
4,6,26/10/2012,6946.58,FALSE
5,6,26/10/2012,685.48,FALSE
6,6,26/10/2012,3638.53,FALSE
7,6,26/10/2012,2760.42,FALSE
8,6,26/10/2012,2182.33,FALSE
9,6,26/10/2012,2211.29,FALSE
10,6,26/10/2012,8891.25,FALSE
11,6,26/10/2012,3818.54,FALSE
12,6,26/10/2012,3179.98,FALSE
13,6,26/10/2012,4966.09,FALSE
14,6,26/10/2012,4463.68,FALSE
15,6,26/10/2012,1708.92,FALSE
16,6,26/10/2012,2167.7,FALSE
17,6,26/10/2012,2424.53,FALSE
18,6,26/10/2012,3212.84,FALSE
19,6,26/10/2012,3857.38,FALSE
20,6,26/10/2012,6802.56,FALSE
21,6,26/10/2012,1721.05,FALSE
22,6,26/10/2012,2946.16,FALSE
23,6,26/10/2012,4356.02,FALSE
24,6,26/10/2012,3061.18,FALSE
25,6,26/10/2012,2819.75,FALSE
26,6,26/10/2012,2596.09,FALSE
27,6,26/10/2012,5339.65,FALSE
28,6,26/10/2012,2768.09,FALSE
29,6,26/10/2012,1062.59,FALSE
30,6,26/10/2012,7.94,FALSE
31,6,26/10/2012,1755.65,FALSE
32,6,26/10/2012,2803.06,FALSE
34,6,26/10/2012,2484.78,FALSE
35,6,26/10/2012,2002.85,FALSE
38,6,26/10/2012,24.7,FALSE
39,6,26/10/2012,3628.82,FALSE
40,6,26/10/2012,1913.35,FALSE
41,6,26/10/2012,3191.19,FALSE
43,6,26/10/2012,9.88,FALSE
44,6,26/10/2012,12.88,FALSE
45,6,26/10/2012,1086.31,FALSE
1,7,26/10/2012,21449.85,FALSE
2,7,26/10/2012,37302.54,FALSE
3,7,26/10/2012,7749.8,FALSE
4,7,26/10/2012,47321.62,FALSE
5,7,26/10/2012,5418.2,FALSE
6,7,26/10/2012,22943.1,FALSE
7,7,26/10/2012,4964.7,FALSE
8,7,26/10/2012,18736.83,FALSE
9,7,26/10/2012,13531.67,FALSE
10,7,26/10/2012,54045.23,FALSE
11,7,26/10/2012,29330.56,FALSE
12,7,26/10/2012,30860.6,FALSE
13,7,26/10/2012,39941.45,FALSE
14,7,26/10/2012,47048.93,FALSE
15,7,26/10/2012,20440.04,FALSE
16,7,26/10/2012,7285.14,FALSE
17,7,26/10/2012,13180.69,FALSE
18,7,26/10/2012,28305.05,FALSE
19,7,26/10/2012,22844.02,FALSE
20,7,26/10/2012,64594.17,FALSE
21,7,26/10/2012,18901.07,FALSE
22,7,26/10/2012,24205.43,FALSE
23,7,26/10/2012,33096.71,FALSE
24,7,26/10/2012,21461.95,FALSE
25,7,26/10/2012,13370.66,FALSE
26,7,26/10/2012,12859,FALSE
27,7,26/10/2012,33897.78,FALSE
28,7,26/10/2012,30576.3,FALSE
29,7,26/10/2012,11260.3,FALSE
30,7,26/10/2012,226.63,FALSE
31,7,26/10/2012,18942.1,FALSE
32,7,26/10/2012,19144.84,FALSE
33,7,26/10/2012,252.72,FALSE
34,7,26/10/2012,15372.42,FALSE
35,7,26/10/2012,25195.73,FALSE
36,7,26/10/2012,271.16,FALSE
37,7,26/10/2012,686.92,FALSE
38,7,26/10/2012,199.95,FALSE
39,7,26/10/2012,42034.35,FALSE
40,7,26/10/2012,16327.91,FALSE
41,7,26/10/2012,22784.76,FALSE
42,7,26/10/2012,325.96,FALSE
43,7,26/10/2012,229.9,FALSE
44,7,26/10/2012,312.95,FALSE
45,7,26/10/2012,20356.73,FALSE
1,8,26/10/2012,39255.35,FALSE
2,8,26/10/2012,63992.36,FALSE
3,8,26/10/2012,8495.07,FALSE
4,8,26/10/2012,60917.72,FALSE
5,8,26/10/2012,14511.19,FALSE
6,8,26/10/2012,48648.83,FALSE
7,8,26/10/2012,14193.09,FALSE
8,8,26/10/2012,28203.99,FALSE
9,8,26/10/2012,24315,FALSE
10,8,26/10/2012,85331.99,FALSE
11,8,26/10/2012,32511.65,FALSE
12,8,26/10/2012,43391.78,FALSE
13,8,26/10/2012,37872.71,FALSE
14,8,26/10/2012,48336.61,FALSE
15,8,26/10/2012,20195.09,FALSE
16,8,26/10/2012,15279.13,FALSE
17,8,26/10/2012,20819.74,FALSE
18,8,26/10/2012,33880.77,FALSE
19,8,26/10/2012,42484.11,FALSE
20,8,26/10/2012,81543.54,FALSE
21,8,26/10/2012,16066.44,FALSE
22,8,26/10/2012,42911.56,FALSE
23,8,26/10/2012,40244.15,FALSE
24,8,26/10/2012,55881.32,FALSE
25,8,26/10/2012,32508.41,FALSE
26,8,26/10/2012,29359.34,FALSE
27,8,26/10/2012,47216.92,FALSE
28,8,26/10/2012,32453.2,FALSE
29,8,26/10/2012,23498.69,FALSE
30,8,26/10/2012,12860.53,FALSE
31,8,26/10/2012,25442.7,FALSE
32,8,26/10/2012,24995.5,FALSE
33,8,26/10/2012,4712.1,FALSE
34,8,26/10/2012,27484.98,FALSE
35,8,26/10/2012,20084.18,FALSE
36,8,26/10/2012,3146.71,FALSE
37,8,26/10/2012,17058.31,FALSE
38,8,26/10/2012,10913.6,FALSE
39,8,26/10/2012,40634.31,FALSE
40,8,26/10/2012,35684.99,FALSE
41,8,26/10/2012,36680.47,FALSE
42,8,26/10/2012,19046.81,FALSE
43,8,26/10/2012,13118.75,FALSE
44,8,26/10/2012,5551.98,FALSE
45,8,26/10/2012,37857.64,FALSE
1,9,26/10/2012,41040.84,FALSE
2,9,26/10/2012,34790,FALSE
3,9,26/10/2012,9582.02,FALSE
4,9,26/10/2012,37348.62,FALSE
5,9,26/10/2012,8775.95,FALSE
6,9,26/10/2012,46317.01,FALSE
7,9,26/10/2012,21331.39,FALSE
8,9,26/10/2012,9919.56,FALSE
9,9,26/10/2012,14034.4,FALSE
10,9,26/10/2012,57271.82,FALSE
11,9,26/10/2012,13029.18,FALSE
12,9,26/10/2012,16937.79,FALSE
13,9,26/10/2012,24363.94,FALSE
14,9,26/10/2012,22905.37,FALSE
15,9,26/10/2012,14152.44,FALSE
16,9,26/10/2012,19293.44,FALSE
17,9,26/10/2012,19130.37,FALSE
18,9,26/10/2012,18809.08,FALSE
19,9,26/10/2012,31404.13,FALSE
20,9,26/10/2012,37357.51,FALSE
21,9,26/10/2012,14822.42,FALSE
22,9,26/10/2012,26417.14,FALSE
23,9,26/10/2012,41643.31,FALSE
24,9,26/10/2012,22928.77,FALSE
25,9,26/10/2012,11117.87,FALSE
26,9,26/10/2012,17203.65,FALSE
27,9,26/10/2012,28038.06,FALSE
28,9,26/10/2012,15969.29,FALSE
29,9,26/10/2012,12002.24,FALSE
30,9,26/10/2012,5.34,FALSE
31,9,26/10/2012,8574.93,FALSE
32,9,26/10/2012,20180.94,FALSE
33,9,26/10/2012,22.76,FALSE
34,9,26/10/2012,28344.58,FALSE
35,9,26/10/2012,13630.92,FALSE
36,9,26/10/2012,26.04,FALSE
37,9,26/10/2012,119.85,FALSE
38,9,26/10/2012,83.5,FALSE
39,9,26/10/2012,17179.96,FALSE
40,9,26/10/2012,19661.48,FALSE
41,9,26/10/2012,24740.34,FALSE
42,9,26/10/2012,236.75,FALSE
43,9,26/10/2012,63.67,FALSE
44,9,26/10/2012,56.58,FALSE
45,9,26/10/2012,16049.13,FALSE
1,10,26/10/2012,26285.27,FALSE
2,10,26/10/2012,34260.76,FALSE
3,10,26/10/2012,14112.99,FALSE
4,10,26/10/2012,37702.39,FALSE
5,10,26/10/2012,8693.19,FALSE
6,10,26/10/2012,43664.52,FALSE
7,10,26/10/2012,23238.89,FALSE
8,10,26/10/2012,20167.4,FALSE
9,10,26/10/2012,13680.78,FALSE
10,10,26/10/2012,43637.06,FALSE
11,10,26/10/2012,21151.25,FALSE
12,10,26/10/2012,15612.01,FALSE
13,10,26/10/2012,39956.03,FALSE
14,10,26/10/2012,15767.6,FALSE
15,10,26/10/2012,10591.79,FALSE
16,10,26/10/2012,18290.34,FALSE
17,10,26/10/2012,18225.17,FALSE
18,10,26/10/2012,15671.66,FALSE
19,10,26/10/2012,28101.78,FALSE
20,10,26/10/2012,51032.27,FALSE
21,10,26/10/2012,12538.6,FALSE
22,10,26/10/2012,20541.58,FALSE
23,10,26/10/2012,27794.8,FALSE
24,10,26/10/2012,27789.9,FALSE
25,10,26/10/2012,25195.37,FALSE
26,10,26/10/2012,8421.15,FALSE
27,10,26/10/2012,33511.6,FALSE
28,10,26/10/2012,21961.92,FALSE
29,10,26/10/2012,9292.04,FALSE
30,10,26/10/2012,195.99,FALSE
31,10,26/10/2012,16275.47,FALSE
32,10,26/10/2012,35044.14,FALSE
33,10,26/10/2012,73.63,FALSE
34,10,26/10/2012,16652.1,FALSE
35,10,26/10/2012,15071.72,FALSE
36,10,26/10/2012,351.86,FALSE
37,10,26/10/2012,405.76,FALSE
38,10,26/10/2012,302.2,FALSE
39,10,26/10/2012,15850.01,FALSE
40,10,26/10/2012,23942.44,FALSE
41,10,26/10/2012,19876.67,FALSE
42,10,26/10/2012,419.85,FALSE
43,10,26/10/2012,460.46,FALSE
44,10,26/10/2012,102.88,FALSE
45,10,26/10/2012,13565.63,FALSE
1,11,26/10/2012,22399.83,FALSE
2,11,26/10/2012,21167.76,FALSE
3,11,26/10/2012,9291.66,FALSE
4,11,26/10/2012,21888,FALSE
5,11,26/10/2012,6741.12,FALSE
6,11,26/10/2012,18004.17,FALSE
7,11,26/10/2012,13922.22,FALSE
8,11,26/10/2012,18872.4,FALSE
9,11,26/10/2012,14595.69,FALSE
10,11,26/10/2012,25448.11,FALSE
11,11,26/10/2012,12559.54,FALSE
12,11,26/10/2012,14795.79,FALSE
13,11,26/10/2012,21899.45,FALSE
14,11,26/10/2012,12906.02,FALSE
15,11,26/10/2012,11254.63,FALSE
16,11,26/10/2012,14969.81,FALSE
17,11,26/10/2012,15428.79,FALSE
18,11,26/10/2012,16922.99,FALSE
19,11,26/10/2012,15790.65,FALSE
20,11,26/10/2012,20101.09,FALSE
21,11,26/10/2012,10170.58,FALSE
22,11,26/10/2012,11678.8,FALSE
23,11,26/10/2012,25080.96,FALSE
24,11,26/10/2012,15894.59,FALSE
25,11,26/10/2012,9121.5,FALSE
26,11,26/10/2012,12248,FALSE
27,11,26/10/2012,16125.75,FALSE
28,11,26/10/2012,10369.2,FALSE
29,11,26/10/2012,6392.46,FALSE
30,11,26/10/2012,821.41,FALSE
31,11,26/10/2012,10107.07,FALSE
32,11,26/10/2012,16900.85,FALSE
33,11,26/10/2012,190.51,FALSE
34,11,26/10/2012,14501.59,FALSE
35,11,26/10/2012,11101.9,FALSE
36,11,26/10/2012,198.67,FALSE
37,11,26/10/2012,1618.04,FALSE
38,11,26/10/2012,700.29,FALSE
39,11,26/10/2012,20710.56,FALSE
40,11,26/10/2012,12216.53,FALSE
41,11,26/10/2012,14446.58,FALSE
42,11,26/10/2012,615.05,FALSE
43,11,26/10/2012,397.39,FALSE
44,11,26/10/2012,631.1,FALSE
45,11,26/10/2012,10362.64,FALSE
1,12,26/10/2012,8658.41,FALSE
2,12,26/10/2012,8060.19,FALSE
3,12,26/10/2012,2648.01,FALSE
4,12,26/10/2012,8596.08,FALSE
5,12,26/10/2012,3260.71,FALSE
6,12,26/10/2012,5346.99,FALSE
7,12,26/10/2012,4252.02,FALSE
8,12,26/10/2012,7934.59,FALSE
9,12,26/10/2012,7703.64,FALSE
10,12,26/10/2012,9043.49,FALSE
11,12,26/10/2012,3910.25,FALSE
12,12,26/10/2012,4612.06,FALSE
13,12,26/10/2012,7723.65,FALSE
14,12,26/10/2012,4962.44,FALSE
15,12,26/10/2012,3493.79,FALSE
16,12,26/10/2012,4062.09,FALSE
17,12,26/10/2012,7099.03,FALSE
18,12,26/10/2012,3855.48,FALSE
19,12,26/10/2012,6370.86,FALSE
20,12,26/10/2012,8411.45,FALSE
21,12,26/10/2012,2475.61,FALSE
22,12,26/10/2012,3306.16,FALSE
23,12,26/10/2012,5510.37,FALSE
24,12,26/10/2012,4192.44,FALSE
25,12,26/10/2012,3140.9,FALSE
26,12,26/10/2012,3722.16,FALSE
27,12,26/10/2012,3602.38,FALSE
28,12,26/10/2012,3167.25,FALSE
29,12,26/10/2012,2083.55,FALSE
30,12,26/10/2012,112.95,FALSE
31,12,26/10/2012,3024.97,FALSE
32,12,26/10/2012,3195,FALSE
33,12,26/10/2012,12.41,FALSE
34,12,26/10/2012,5127.58,FALSE
35,12,26/10/2012,1950.78,FALSE
36,12,26/10/2012,39.87,FALSE
37,12,26/10/2012,240.25,FALSE
38,12,26/10/2012,38.41,FALSE
39,12,26/10/2012,5434.23,FALSE
40,12,26/10/2012,4078.23,FALSE
41,12,26/10/2012,4550.3,FALSE
42,12,26/10/2012,85.49,FALSE
43,12,26/10/2012,56.96,FALSE
44,12,26/10/2012,106.44,FALSE
45,12,26/10/2012,3791.88,FALSE
1,13,26/10/2012,38512.48,FALSE
2,13,26/10/2012,47892.06,FALSE
3,13,26/10/2012,11696.34,FALSE
4,13,26/10/2012,72740.81,FALSE
5,13,26/10/2012,11306.03,FALSE
6,13,26/10/2012,35443.94,FALSE
7,13,26/10/2012,14654.4,FALSE
8,13,26/10/2012,25077.1,FALSE
9,13,26/10/2012,22036.07,FALSE
10,13,26/10/2012,61010.32,FALSE
11,13,26/10/2012,36577.53,FALSE
12,13,26/10/2012,45846.87,FALSE
13,13,26/10/2012,48124.32,FALSE
14,13,26/10/2012,50891.22,FALSE
15,13,26/10/2012,17252.06,FALSE
16,13,26/10/2012,14427.22,FALSE
17,13,26/10/2012,22901.69,FALSE
18,13,26/10/2012,43219.77,FALSE
19,13,26/10/2012,31426.88,FALSE
20,13,26/10/2012,52274.87,FALSE
21,13,26/10/2012,25437.03,FALSE
22,13,26/10/2012,40691.78,FALSE
23,13,26/10/2012,36661.84,FALSE
24,13,26/10/2012,29614.58,FALSE
25,13,26/10/2012,24581.56,FALSE
26,13,26/10/2012,21404.9,FALSE
27,13,26/10/2012,53524.43,FALSE
28,13,26/10/2012,35417.45,FALSE
29,13,26/10/2012,19051.93,FALSE
30,13,26/10/2012,10646.97,FALSE
31,13,26/10/2012,43482.72,FALSE
32,13,26/10/2012,30561.07,FALSE
33,13,26/10/2012,7172.26,FALSE
34,13,26/10/2012,22592.17,FALSE
35,13,26/10/2012,31487.59,FALSE
36,13,26/10/2012,10339.15,FALSE
37,13,26/10/2012,16484.81,FALSE
38,13,26/10/2012,10775.99,FALSE
39,13,26/10/2012,59603.9,FALSE
40,13,26/10/2012,21119.09,FALSE
41,13,26/10/2012,34076.71,FALSE
42,13,26/10/2012,13620.56,FALSE
43,13,26/10/2012,16135.77,FALSE
44,13,26/10/2012,8263.13,FALSE
45,13,26/10/2012,26240.14,FALSE
1,14,26/10/2012,11150,FALSE
2,14,26/10/2012,18348.17,FALSE
3,14,26/10/2012,4716.3,FALSE
4,14,26/10/2012,28140.66,FALSE
5,14,26/10/2012,3111.77,FALSE
6,14,26/10/2012,22617.71,FALSE
7,14,26/10/2012,9263.35,FALSE
8,14,26/10/2012,9257.35,FALSE
9,14,26/10/2012,7519.39,FALSE
10,14,26/10/2012,31883.89,FALSE
11,14,26/10/2012,19750.98,FALSE
12,14,26/10/2012,17934.71,FALSE
13,14,26/10/2012,23960.58,FALSE
14,14,26/10/2012,19284.29,FALSE
15,14,26/10/2012,9164.35,FALSE
16,14,26/10/2012,8158.68,FALSE
17,14,26/10/2012,12980.12,FALSE
18,14,26/10/2012,18941.94,FALSE
19,14,26/10/2012,16746.9,FALSE
20,14,26/10/2012,20237.54,FALSE
21,14,26/10/2012,12839.17,FALSE
22,14,26/10/2012,16601.85,FALSE
23,14,26/10/2012,30866.79,FALSE
24,14,26/10/2012,14148.38,FALSE
25,14,26/10/2012,7891.3,FALSE
26,14,26/10/2012,9983.27,FALSE
27,14,26/10/2012,25627.42,FALSE
28,14,26/10/2012,13636.68,FALSE
29,14,26/10/2012,9291.2,FALSE
30,14,26/10/2012,703.87,FALSE
31,14,26/10/2012,14431.39,FALSE
32,14,26/10/2012,15168.71,FALSE
33,14,26/10/2012,602.16,FALSE
34,14,26/10/2012,8930.71,FALSE
35,14,26/10/2012,22116.65,FALSE
36,14,26/10/2012,1353.79,FALSE
37,14,26/10/2012,1391.12,FALSE
38,14,26/10/2012,884.23,FALSE
39,14,26/10/2012,20728.25,FALSE
40,14,26/10/2012,10920.75,FALSE
41,14,26/10/2012,16355.99,FALSE
42,14,26/10/2012,1180.09,FALSE
43,14,26/10/2012,1366.85,FALSE
44,14,26/10/2012,678.79,FALSE
45,14,26/10/2012,9865.26,FALSE
1,16,26/10/2012,9934.63,FALSE
2,16,26/10/2012,7487.94,FALSE
3,16,26/10/2012,3285.67,FALSE
4,16,26/10/2012,6417.47,FALSE
5,16,26/10/2012,4832.89,FALSE
6,16,26/10/2012,8816.87,FALSE
7,16,26/10/2012,5488.92,FALSE
8,16,26/10/2012,4740.49,FALSE
9,16,26/10/2012,3199.63,FALSE
10,16,26/10/2012,11397.55,FALSE
11,16,26/10/2012,5460.01,FALSE
12,16,26/10/2012,3083.34,FALSE
13,16,26/10/2012,6036.21,FALSE
14,16,26/10/2012,2907.19,FALSE
15,16,26/10/2012,2687.59,FALSE
16,16,26/10/2012,3581.51,FALSE
17,16,26/10/2012,3047.3,FALSE
18,16,26/10/2012,5060.51,FALSE
19,16,26/10/2012,6855.51,FALSE
20,16,26/10/2012,4841.71,FALSE
21,16,26/10/2012,1354.08,FALSE
22,16,26/10/2012,4210,FALSE
23,16,26/10/2012,4971.83,FALSE
24,16,26/10/2012,5755.04,FALSE
25,16,26/10/2012,4215.16,FALSE
26,16,26/10/2012,3929.43,FALSE
27,16,26/10/2012,5413.89,FALSE
28,16,26/10/2012,2920.97,FALSE
29,16,26/10/2012,2143.74,FALSE
30,16,26/10/2012,1400.31,FALSE
31,16,26/10/2012,3019.24,FALSE
